Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
91;21221;MRS Bulletin;journal;08837694, 19381425;1.371;Q1;159;179;542;3011;1142;521;2.08;16.82;Switzerland;Western Europe;Springer International Publishing AG;1980, 1982-2021;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1)"
92;12320;Journal of the Optical Society of America A: Optics and Image Science, and Vision;journal;15208532, 10847529;1.354;Q1;162;312;783;8064;1974;779;2.39;25.85;United States;Northern America;The Optical Society;1979, 1984-2021;"Atomic and Molecular Physics, and Optics (Q1); Computer Vision and Pattern Recognition (Q1); Electronic, Optical and Magnetic Materials (Q1); Medicine (miscellaneous) (Q1)"
93;14372;Tribology Transactions;journal;1547397X, 10402004;1.32;Q1;68;70;234;1132;341;232;1.33;16.17;United Kingdom;Western Europe;Taylor and Francis Ltd.;1988-2021;"Mechanical Engineering (Q1); Mechanics of Materials (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)"
94;24769;Materials Today;journal;13697021;1.304;Q1;194;102;207;3448;502;133;2.83;33.8;Netherlands;Western Europe;Elsevier;1999, 2002-2021;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
95;15176;Journal of Pulp and Paper Science;journal;08266220;1.303;Q1;48;37;200;867;301;200;1.38;23.43;Canada;Northern America;Pulp and Paper Technical Association of Canada (PAPTAC);1983-2010;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Media Technology (Q1)"
96;24831;Quantum Information Processing;journal;15700755;1.294;Q1;60;53;21;1667;20;20;0.95;31.45;United States;Northern America;Springer New York;2004-2021;"Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Modeling and Simulation (Q1); Signal Processing (Q1); Statistical and Nonlinear Physics (Q1); Theoretical Computer Science (Q1)"
97;50170;International Journal of Mechanical Sciences;journal;00207403;1.291;Q1;121;105;350;2464;449;346;0.95;23.47;United Kingdom;Western Europe;Elsevier Ltd.;1960-2021;"Civil and Structural Engineering (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
98;27356;Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science;journal;10735623, 15431940;1.291;Q1;165;342;1075;10111;1763;1062;1.51;29.56;United States;Northern America;Springer Boston;1975-1981, 1983, 1985-1987, 1989-2021;"Condensed Matter Physics (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)"
99;25236;Sensors and Actuators B: Chemical;journal;09254005;1.28;Q1;211;752;1287;15656;4129;1282;3.08;20.82;Netherlands;Western Europe;Elsevier;1970, 1990-2021;"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Instrumentation (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)"
100;25799;Biopolymers;journal;00063525, 10970282;1.278;Q1;129;160;679;6653;1770;663;2.53;41.58;United States;Northern America;"John Wiley &amp; Sons Inc.";1963-2021;"Biomaterials (Q1); Biophysics (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Biochemistry (Q2)"
101;24824;New Journal of Chemistry;journal;11440546, 13699261;1.255;Q1;126;231;889;10258;2467;884;2.64;44.41;United Kingdom;Western Europe;Royal Society of Chemistry;1996-2021;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Catalysis (Q2)"
102;24537;Surface and Coatings Technology;journal;02578972;1.253;Q1;182;1047;2269;19511;4439;2266;1.88;18.64;Netherlands;Western Europe;Elsevier;1986-2021;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Chemistry (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)"
103;21100329308;Journal of Vacuum Science and Technology B:Nanotechnology and Microelectronics;journal;21662746, 21662754;1.248;Q1;120;587;1785;11140;3378;1775;1.85;18.98;United States;Northern America;AVS Science and Technology Society;1991-1992, 2009-2021;"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Instrumentation (Q1); Materials Chemistry (Q1); Process Chemistry and Technology (Q1); Surfaces, Coatings and Films (Q1)"
104;12352;Optics Communications;journal;00304018;1.237;Q1;139;700;2174;13509;4095;2165;1.86;19.3;Netherlands;Western Europe;Elsevier;1969-2022;"Atomic and Molecular Physics, and Optics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Physical and Theoretical Chemistry (Q1)"
105;27191;Semiconductor Science and Technology;journal;13616641, 02681242;1.235;Q1;117;274;933;7010;1605;899;1.45;25.58;United Kingdom;Western Europe;IOP Publishing Ltd.;1986-2021;"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1)"
106;13333;Solar Energy;journal;0038092X;1.233;Q1;194;153;362;3195;555;361;1.25;20.88;United Kingdom;Western Europe;Elsevier Ltd.;1957-2021;"Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
107;25506;Nordic Pulp and Paper Research Journal;journal;20000669, 02832631;1.23;Q1;51;73;203;1471;252;203;0.99;20.15;Sweden;Western Europe;SPCI;1988, 1990, 1996-2021;"Forestry (Q1); Materials Science (miscellaneous) (Q1)"
108;69950;Philosophical Magazine A: Physics of Condensed Matter, Structure, Defects and Mechanical Properties;journal;14606992, 01418610;1.229;Q1;86;0;245;0;432;244;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1978-2002;"Condensed Matter Physics (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Physics and Astronomy (miscellaneous) (Q1)"
109;26444;Polymer Degradation and Stability;journal;01413910;1.226;Q1;169;271;762;6463;1636;758;2.01;23.85;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Mechanics of Materials (Q1); Polymers and Plastics (Q1)"
110;28590;Biomedical Microdevices;journal;15728781, 13872176;1.223;Q2;91;43;111;721;426;109;3.29;16.77;Netherlands;Western Europe;Kluwer Academic Publishers;1998-2021;"Biomedical Engineering (Q1); Molecular Biology (Q2); Nanoscience and Nanotechnology (Q2)"
111;22670;Aerosol Science and Technology;journal;15217388, 02786826;1.218;Q1;114;111;334;3351;634;331;2;30.19;United Kingdom;Western Europe;Taylor and Francis Ltd.;1982-2021;"Environmental Chemistry (Q1); Materials Science (miscellaneous) (Q1); Pollution (Q1)"
112;24672;Crystal Growth and Design;journal;15287505, 15287483;1.218;Q1;163;329;453;12994;1450;450;3.29;39.5;United States;Northern America;American Chemical Society;2001-2021;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
113;98028;Journal of Biomedical Materials Research - Part A;journal;15493296;1.218;Q1;159;285;728;9953;2365;727;3.25;34.92;United States;Northern America;"John Wiley &amp; Sons Inc.";2003-2021;"Biomaterials (Q1); Biomedical Engineering (Q1); Ceramics and Composites (Q1); Metals and Alloys (Q1)"
114;28570;Journal Physics D: Applied Physics;journal;00223727, 13616463;1.216;Q1;207;664;1597;17558;3474;1575;2.3;26.44;United Kingdom;Western Europe;IOP Publishing Ltd.;1967-2021;"Acoustics and Ultrasonics (Q1); Condensed Matter Physics (Q1); Electronic, Optical and Magnetic Materials (Q1); Surfaces, Coatings and Films (Q1)"
115;16259;Journal of Composites for Construction;journal;10900268, 19435614;1.214;Q1;111;61;140;1113;219;135;1.24;18.25;United States;Northern America;American Society of Civil Engineers (ASCE);1997-2021;"Building and Construction (Q1); Ceramics and Composites (Q1); Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
116;20982;Journal of the American Ceramic Society;journal;15512916, 00027820;1.211;Q1;203;641;1390;16064;2562;1383;1.7;25.06;United States;Northern America;Wiley-Blackwell;1918-2021;"Ceramics and Composites (Q1); Materials Chemistry (Q1)"
117;25915;Journal of Polymer Science, Part B: Polymer Physics;journal;08876266, 10990488;1.202;Q1;150;355;1011;11658;2254;1007;2.08;32.84;United States;Northern America;"John Wiley &amp; Sons Inc.";1970, 1986-2019;"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Polymers and Plastics (Q1)"
118;17811;"Materials Science &amp; Engineering A: Structural Materials: Properties, Microstructure and Processing";journal;09215093;1.201;Q1;252;1194;3343;26894;5683;3340;1.6;22.52;Netherlands;Western Europe;Elsevier BV;1988-2022;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q2)"
119;14588;Theoretical and Applied Fracture Mechanics;journal;01678442;1.182;Q1;65;48;120;1047;202;120;1.82;21.81;Netherlands;Western Europe;Elsevier;1984-2021;"Applied Mathematics (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1)"
120;12347;Thin Solid Films;journal;00406090;1.179;Q1;199;1233;3476;26935;6617;3452;1.72;21.85;Netherlands;Western Europe;Elsevier;1967-2021;"Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1); Surfaces and Interfaces (Q2)"
121;15063;Composite Structures;journal;02638223;1.175;Q1;170;243;597;4461;854;597;1.38;18.36;Netherlands;Western Europe;Elsevier BV;1983-2022;"Ceramics and Composites (Q1); Civil and Structural Engineering (Q1)"
122;21493;Reviews in Computational Chemistry;book series;10693599;1.175;Q1;45;9;19;1105;69;17;2.17;122.78;Germany;Western Europe;Wiley-VCH Verlag;1996-2007, 2009-2010, 2015;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
123;12349;International Journal of Engineering Science;journal;00207225;1.171;-;118;89;390;2080;481;387;1.21;23.37;United Kingdom;Western Europe;Elsevier Ltd.;1963-2021;Engineering (miscellaneous) (Q1)
124;13877;European Journal of Mechanics, A/Solids;journal;09977538;1.17;Q1;93;73;212;2053;316;211;1.53;28.12;Netherlands;Western Europe;Elsevier BV;1990-1992, 1995-2022;"Materials Science (miscellaneous) (Q1); Mathematical Physics (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)"
125;20541;Computational Materials Science;journal;09270256;1.166;Q1;126;174;497;3801;898;492;1.67;21.84;Netherlands;Western Europe;Elsevier;1970, 1992-2022;"Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1); Computational Mathematics (Q2)"
126;20983;Journal of Micromechanics and Microengineering;journal;13616439, 09601317;1.165;Q1;137;361;545;7682;1952;544;3.53;21.28;United Kingdom;Western Europe;IOP Publishing Ltd.;1991-2021;"Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q2)"
127;9500153997;Polymer Reviews;journal;15583724, 15583716;1.151;Q1;96;15;44;1562;99;43;2.32;104.13;United States;Northern America;Taylor and Francis Ltd.;2006-2021;"Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
128;28596;Journal of Vacuum Science and Technology A: Vacuum, Surfaces and Films;journal;07342101;1.15;Q1;115;285;1131;6777;1867;1123;1.59;23.78;United States;Northern America;AVS Science and Technology Society;1970, 1982-2021;"Condensed Matter Physics (Q1); Surfaces, Coatings and Films (Q1); Surfaces and Interfaces (Q2)"
129;25937;Macromolecular Chemistry and Physics;journal;10221352, 15213935;1.15;Q1;115;258;825;8453;1737;818;2.21;32.76;Germany;Western Europe;Wiley-VCH Verlag;1994-2021;"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1); Physical and Theoretical Chemistry (Q2)"
130;13332;Solar Energy Materials and Solar Cells;journal;09270248;1.15;Q1;195;240;693;4680;1430;688;2.2;19.5;Netherlands;Western Europe;Elsevier BV;1970, 1992-2022;"Electronic, Optical and Magnetic Materials (Q1); Renewable Energy, Sustainability and the Environment (Q1); Surfaces, Coatings and Films (Q1)"
131;19823;Corrosion;journal;00109312, 1938159X;1.149;Q1;93;119;315;3261;445;315;1.3;27.4;United States;Northern America;National Association of Corrosion Engineers;1969-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
132;17014;Journal of Tribology;journal;15288897, 07424787;1.135;Q1;89;110;332;2370;536;332;1.64;21.55;United States;Northern America;The American Society of Mechanical Engineers(ASME);1967-1975, 1977-2022;"Mechanical Engineering (Q1); Mechanics of Materials (Q1); Surfaces, Coatings and Films (Q1); Surfaces and Interfaces (Q2)"
133;20540;Composites - Part A: Applied Science and Manufacturing;journal;1359835X;1.133;Q1;193;179;436;3919;999;436;2.07;21.89;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Ceramics and Composites (Q1); Mechanics of Materials (Q1)"
134;26620;Journal of Electronic Materials;journal;03615235, 1543186X;1.13;Q1;102;251;707;4730;1226;700;1.64;18.84;United States;Northern America;Springer New York;1972-2021;"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1)"
135;25810;Cellulose;journal;09690239;1.128;Q1;132;60;99;1493;233;99;2.33;24.88;Netherlands;Western Europe;Springer Netherlands;1994-2021;Polymers and Plastics (Q1)
136;27027;Applied Physics A: Materials Science and Processing;journal;14320630, 09478396;1.127;Q1;154;594;1823;14716;3268;1820;2.17;24.77;Germany;Western Europe;Springer Heidelberg;1988, 1995-2021;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
137;24703;Journal of Crystal Growth;journal;00220248;1.114;Q1;155;1506;3471;27009;6703;3459;1.88;17.93;Netherlands;Western Europe;Elsevier;1967-2021;"Condensed Matter Physics (Q1); Inorganic Chemistry (Q1); Materials Chemistry (Q1)"
138;29886;Solid State Communications;journal;00381098;1.114;Q1;134;578;1571;12752;2481;1564;1.56;22.06;United Kingdom;Western Europe;Elsevier Ltd.;1963-2021;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Chemistry (Q1)"
139;21155;Journal of Engineering Materials and Technology, Transactions of the ASME;journal;00944289, 15288889;1.103;Q1;71;62;180;1607;241;177;1.27;25.92;United States;Northern America;The American Society of Mechanical Engineers(ASME);1973-2022;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
140;27376;Metals and Materials International;journal;15989623, 20054149;1.1;Q1;47;69;270;1207;399;270;1.62;17.49;South Korea;Asiatic Region;Korean Institute of Metals and Materials;1996-2021;"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)"
141;21548;Journal of the European Ceramic Society;journal;1873619X, 09552219;1.095;Q1;159;531;1292;10084;2394;1292;1.74;18.99;Netherlands;Western Europe;Elsevier BV;1989-2021;"Ceramics and Composites (Q1); Materials Chemistry (Q1)"
142;29887;Solid State Ionics;journal;01672738;1.093;Q1;201;412;1506;10090;3460;1500;1.82;24.49;Netherlands;Western Europe;Elsevier;1979-2021;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
143;29222;Fatigue and Fracture of Engineering Materials and Structures;journal;8756758X, 14602695;1.092;Q1;88;106;328;2546;366;312;0.99;24.02;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1979-2021;"Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
144;28546;Journal of Nanoscience and Nanotechnology (discontinued);journal;15334899, 15334880;1.092;Q1;108;309;332;12092;755;330;2.11;39.13;United States;Northern America;American Scientific Publishers;2001-2018;"Bioengineering (Q1); Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q2)"
145;21100802703;Nanoscale and Microscale Thermophysical Engineering;journal;15567265, 15567273;1.09;Q1;54;24;77;518;150;76;1.75;21.58;United Kingdom;Western Europe;Taylor and Francis Ltd.;2006-2021;"Atomic and Molecular Physics, and Optics (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
146;12325;Journal of Alloys and Compounds;journal;09258388;1.088;Q1;185;1167;3223;22213;5019;3133;1.45;19.03;Netherlands;Western Europe;Elsevier BV;1991-2022;"Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)"
147;16322;Desalination;journal;00119164;1.071;Q1;203;559;1293;9138;1876;1293;1.18;16.35;Netherlands;Western Europe;Elsevier;1966-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Water Science and Technology (Q1)"
